Test unit;C_1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
-0.0139560000000000;-49.9653;-1.11648
-0.0139435000000000;-49.9653;-1.11548
-0.0139310000000000;-49.9653;-1.11448
-0.0139185000000000;-49.9654;-1.11348
-0.0139060000000000;-49.9654;-1.11248
-0.0138935000000000;-49.9654;-1.11148
-0.0138810000000000;-49.9655;-1.11048
-0.0138685000000000;-49.9655;-1.10948
-0.0138560000000000;-49.9655;-1.10848
-0.0138435000000000;-49.9656;-1.10748
-0.0138310000000000;-49.9656;-1.10648
-0.0138185000000000;-49.9656;-1.10548
-0.0138060000000000;-49.9657;-1.10448
-0.0137935000000000;-49.9657;-1.10348
-0.0137810000000000;-49.9657;-1.10248
-0.0137685000000000;-49.9658;-1.10148
-0.0137560000000000;-49.9658;-1.10048
-0.0137435000000000;-49.9658;-1.09948
-0.0137310000000000;-49.9659;-1.09848
-0.0137185000000000;-49.9659;-1.09748
-0.0137060000000000;-49.9659;-1.09648
-0.0136935000000000;-49.966;-1.09548
-0.0136810000000000;-49.966;-1.09448
-0.0136685000000000;-49.966;-1.09348
-0.0136560000000000;-49.966;-1.09248
-0.0136435000000000;-49.9661;-1.09148
-0.0136310000000000;-49.9661;-1.09048
-0.0136185000000000;-49.9661;-1.08948
-0.0136060000000000;-49.9662;-1.08848
-0.0135935000000000;-49.9662;-1.08748
-0.0135810000000000;-49.9662;-1.08648
-0.0135685000000000;-49.9663;-1.08548
-0.0135560000000000;-49.9663;-1.08448
-0.0135435000000000;-49.9663;-1.08348
-0.0135310000000000;-49.9664;-1.08248
-0.0135185000000000;-49.9664;-1.08148
-0.0135060000000000;-49.9664;-1.08048
-0.0134935000000000;-49.9665;-1.07948
-0.0134810000000000;-49.9665;-1.07848
-0.0134685000000000;-49.9665;-1.07748
-0.0134560000000000;-49.9666;-1.07648
-0.0134435000000000;-49.9666;-1.07548
-0.0134310000000000;-49.9666;-1.07448
-0.0134185000000000;-49.9667;-1.07348
-0.0134060000000000;-49.9667;-1.07248
-0.0133935000000000;-49.9667;-1.07148
-0.0133810000000000;-49.9668;-1.07048
-0.0133685000000000;-49.9668;-1.06948
-0.0133560000000000;-49.9668;-1.06848
-0.0133435000000000;-49.9668;-1.06748
-0.0133310000000000;-49.9669;-1.06648
-0.0133185000000000;-49.9669;-1.06548
-0.0133060000000000;-49.9669;-1.06448
-0.0132935000000000;-49.967;-1.06348
-0.0132810000000000;-49.967;-1.06248
-0.0132685000000000;-49.967;-1.06148
-0.0132560000000000;-49.9671;-1.06048
-0.0132435000000000;-49.9671;-1.05948
-0.0132310000000000;-49.9671;-1.05848
-0.0132185000000000;-49.9672;-1.05748
-0.0132060000000000;-49.9672;-1.05648
-0.0131935000000000;-49.9672;-1.05548
-0.0131810000000000;-49.9673;-1.05448
-0.0131685000000000;-49.9673;-1.05348
-0.0131560000000000;-49.9673;-1.05248
-0.0131435000000000;-49.9674;-1.05148
-0.0131310000000000;-49.9674;-1.05048
-0.0131185000000000;-49.9674;-1.04948
-0.0131060000000000;-49.9675;-1.04848
-0.0130935000000000;-49.9675;-1.04748
-0.0130810000000000;-49.9675;-1.04648
-0.0130685000000000;-49.9676;-1.04548
-0.0130560000000000;-49.9676;-1.04448
-0.0130435000000000;-49.9676;-1.04348
-0.0130310000000000;-49.9677;-1.04248
-0.0130185000000000;-49.9677;-1.04148
-0.0130060000000000;-49.9677;-1.04048
-0.0129935000000000;-49.9677;-1.03948
-0.0129810000000000;-49.9678;-1.03848
-0.0129685000000000;-49.9678;-1.03748
-0.0129560000000000;-49.9678;-1.03648
-0.0129435000000000;-49.9679;-1.03548
-0.0129310000000000;-49.9679;-1.03448
-0.0129185000000000;-49.9679;-1.03348
-0.0129060000000000;-49.968;-1.03248
-0.0128935000000000;-49.968;-1.03148
-0.0128810000000000;-49.968;-1.03048
-0.0128685000000000;-49.9681;-1.02948
-0.0128560000000000;-49.9681;-1.02848
-0.0128435000000000;-49.9681;-1.02748
-0.0128310000000000;-49.9682;-1.02648
-0.0128185000000000;-49.9682;-1.02548
-0.0128060000000000;-49.9682;-1.02448
-0.0127935000000000;-49.9683;-1.02348
-0.0127810000000000;-49.9683;-1.02248
-0.0127685000000000;-49.9683;-1.02148
-0.0127560000000000;-49.9684;-1.02048
-0.0127435000000000;-49.9684;-1.01948
-0.0127310000000000;-49.9684;-1.01848
-0.0127185000000000;-49.9685;-1.01748
-0.0127060000000000;-49.9685;-1.01648
-0.0126935000000000;-49.9685;-1.01548
-0.0126810000000000;-49.9685;-1.01448
-0.0126685000000000;-49.9686;-1.01348
-0.0126560000000000;-49.9686;-1.01248
-0.0126435000000000;-49.9686;-1.01148
-0.0126310000000000;-49.9687;-1.01048
-0.0126185000000000;-49.9687;-1.00948
-0.0126060000000000;-49.9687;-1.00848
-0.0125935000000000;-49.9688;-1.00748
-0.0125810000000000;-49.9688;-1.00648
-0.0125685000000000;-49.9688;-1.00548
-0.0125560000000000;-49.9689;-1.00448
-0.0125435000000000;-49.9689;-1.00348
-0.0125310000000000;-49.9689;-1.00248
-0.0125185000000000;-49.969;-1.00148
-0.0125060000000000;-49.969;-1.00048
-0.0124935000000000;-49.969;-0.99948
-0.0124810000000000;-49.9691;-0.99848
-0.0124685000000000;-49.9691;-0.99748
-0.0124560000000000;-49.9691;-0.99648
-0.0124435000000000;-49.9634;-0.99548
-0.0124310000000000;-49.948;-0.99448
-0.0124185000000000;-49.9326;-0.99348
-0.0124060000000000;-49.9172;-0.99248
-0.0123935000000000;-49.9018;-0.99148
-0.0123810000000000;-49.8864;-0.99048
-0.0123685000000000;-49.8709;-0.98948
-0.0123560000000000;-49.8555;-0.98848
-0.0123435000000000;-49.8401;-0.98748
-0.0123310000000000;-49.8247;-0.98648
-0.0123185000000000;-49.8093;-0.98548
-0.0123060000000000;-49.7939;-0.98448
-0.0122935000000000;-49.7784;-0.98348
-0.0122810000000000;-49.763;-0.98248
-0.0122685000000000;-49.7476;-0.98148
-0.0122560000000000;-49.7322;-0.98048
-0.0122435000000000;-49.7168;-0.97948
-0.0122310000000000;-49.7014;-0.97848
-0.0122185000000000;-49.6859;-0.97748
-0.0122060000000000;-49.6705;-0.97648
-0.0121935000000000;-49.6551;-0.97548
-0.0121810000000000;-49.6397;-0.97448
-0.0121685000000000;-49.6243;-0.97348
-0.0121560000000000;-49.6089;-0.97248
-0.0121435000000000;-49.5934;-0.97148
-0.0121310000000000;-49.578;-0.97048
-0.0121185000000000;-49.5626;-0.96948
-0.0121060000000000;-49.5472;-0.96848
-0.0120935000000000;-49.5318;-0.96748
-0.0120810000000000;-49.5164;-0.96648
-0.0120685000000000;-49.5009;-0.96548
-0.0120560000000000;-49.4855;-0.96448
-0.0120435000000000;-49.4701;-0.96348
-0.0120310000000000;-49.4574;-0.96248
-0.0120185000000000;-49.4574;-0.96148
-0.0120060000000000;-49.4575;-0.96048
-0.0119935000000000;-49.4575;-0.95948
-0.0119810000000000;-49.4575;-0.95848
-0.0119685000000000;-49.4576;-0.95748
-0.0119560000000000;-49.4576;-0.95648
-0.0119435000000000;-49.4576;-0.95548
-0.0119310000000000;-49.4577;-0.95448
-0.0119185000000000;-49.4577;-0.95348
-0.0119060000000000;-49.4577;-0.95248
-0.0118935000000000;-49.4577;-0.95148
-0.0118810000000000;-49.4578;-0.95048
-0.0118685000000000;-49.4578;-0.94948
-0.0118560000000000;-49.4578;-0.94848
-0.0118435000000000;-49.4579;-0.94748
-0.0118310000000000;-49.4579;-0.94648
-0.0118185000000000;-49.4579;-0.94548
-0.0118060000000000;-49.458;-0.94448
-0.0117935000000000;-49.458;-0.94348
-0.0117810000000000;-49.458;-0.94248
-0.0117685000000000;-49.4581;-0.94148
-0.0117560000000000;-49.4581;-0.94048
-0.0117435000000000;-49.4581;-0.93948
-0.0117310000000000;-49.4582;-0.93848
-0.0117185000000000;-49.4582;-0.93748
-0.0117060000000000;-49.4582;-0.93648
-0.0116935000000000;-49.4583;-0.93548
-0.0116810000000000;-49.4583;-0.93448
-0.0116685000000000;-49.4583;-0.93348
-0.0116560000000000;-49.4584;-0.93248
-0.0116435000000000;-49.4584;-0.93148
-0.0116310000000000;-49.4584;-0.93048
-0.0116185000000000;-49.4585;-0.92948
-0.0116060000000000;-49.4585;-0.92848
-0.0115935000000000;-49.4585;-0.92748
-0.0115810000000000;-49.4585;-0.92648
-0.0115685000000000;-49.4586;-0.92548
-0.0115560000000000;-49.4586;-0.92448
-0.0115435000000000;-49.4586;-0.92348
-0.0115310000000000;-49.4587;-0.92248
-0.0115185000000000;-49.4587;-0.92148
-0.0115060000000000;-49.4587;-0.92048
-0.0114935000000000;-49.4588;-0.91948
-0.0114810000000000;-49.4588;-0.91848
-0.0114685000000000;-49.4588;-0.91748
-0.0114560000000000;-49.4589;-0.91648
-0.0114435000000000;-49.4589;-0.91548
-0.0114310000000000;-49.4589;-0.91448
-0.0114185000000000;-49.459;-0.91348
-0.0114060000000000;-49.459;-0.91248
-0.0113935000000000;-49.459;-0.91148
-0.0113810000000000;-49.4591;-0.91048
-0.0113685000000000;-49.4591;-0.90948
-0.0113560000000000;-49.4591;-0.90848
-0.0113435000000000;-49.4592;-0.90748
-0.0113310000000000;-49.4592;-0.90648
-0.0113185000000000;-49.4592;-0.90548
-0.0113060000000000;-49.4593;-0.90448
-0.0112935000000000;-49.4593;-0.90348
-0.0112810000000000;-49.4593;-0.90248
-0.0112685000000000;-49.4593;-0.90148
-0.0112560000000000;-49.4594;-0.90048
-0.0112435000000000;-49.4594;-0.89948
-0.0112310000000000;-49.4594;-0.89848
-0.0112185000000000;-49.4595;-0.89748
-0.0112060000000000;-49.4595;-0.89648
-0.0111935000000000;-49.4595;-0.89548
-0.0111810000000000;-49.4596;-0.89448
-0.0111685000000000;-49.4596;-0.89348
-0.0111560000000000;-49.4596;-0.89248
-0.0111435000000000;-49.4597;-0.89148
-0.0111310000000000;-49.4597;-0.89048
-0.0111185000000000;-49.4597;-0.88948
-0.0111060000000000;-49.4598;-0.88848
-0.0110935000000000;-49.4598;-0.88748
-0.0110810000000000;-49.4598;-0.88648
-0.0110685000000000;-49.4599;-0.88548
-0.0110560000000000;-49.4599;-0.88448
-0.0110435000000000;-49.4599;-0.88348
-0.0110310000000000;-49.46;-0.88248
-0.0110185000000000;-49.46;-0.88148
-0.0110060000000000;-49.46;-0.88048
-0.0109935000000000;-49.4601;-0.87948
-0.0109810000000000;-49.4601;-0.87848
-0.0109685000000000;-49.4601;-0.87748
-0.0109560000000000;-49.4602;-0.87648
-0.0109435000000000;-49.4602;-0.87548
-0.0109310000000000;-49.4602;-0.87448
-0.0109185000000000;-49.4602;-0.87348
-0.0109060000000000;-49.4603;-0.87248
-0.0108935000000000;-49.4603;-0.87148
-0.0108810000000000;-49.4603;-0.87048
-0.0108685000000000;-49.4604;-0.86948
-0.0108560000000000;-49.4604;-0.86848
-0.0108435000000000;-49.4604;-0.86748
-0.0108310000000000;-49.4605;-0.86648
-0.0108185000000000;-49.4605;-0.86548
-0.0108060000000000;-49.4605;-0.86448
-0.0107935000000000;-49.4606;-0.86348
-0.0107810000000000;-49.4606;-0.86248
-0.0107685000000000;-49.4606;-0.86148
-0.0107560000000000;-49.4607;-0.86048
-0.0107435000000000;-49.4607;-0.85948
-0.0107310000000000;-49.4607;-0.85848
-0.0107185000000000;-49.4608;-0.85748
-0.0107060000000000;-49.4608;-0.85648
-0.0106935000000000;-49.4608;-0.85548
-0.0106810000000000;-49.4609;-0.85448
-0.0106685000000000;-49.4609;-0.85348
-0.0106560000000000;-49.4609;-0.85248
-0.0106435000000000;-49.461;-0.85148
-0.0106310000000000;-49.461;-0.85048
-0.0106185000000000;-49.461;-0.84948
-0.0106060000000000;-49.461;-0.84848
-0.0105935000000000;-49.4611;-0.84748
-0.0105810000000000;-49.4611;-0.84648
-0.0105685000000000;-49.4611;-0.84548
-0.0105560000000000;-49.4612;-0.84448
-0.0105435000000000;-49.4612;-0.84348
-0.0105310000000000;-49.4612;-0.84248
-0.0105185000000000;-49.4613;-0.84148
-0.0105060000000000;-49.4613;-0.84048
-0.0104935000000000;-49.4613;-0.83948
-0.0104810000000000;-49.4614;-0.83848
-0.0104685000000000;-49.4614;-0.83748
-0.0104560000000000;-49.4614;-0.83648
-0.0104435000000000;-49.4615;-0.83548
-0.0104310000000000;-49.4615;-0.83448
-0.0104185000000000;-49.4615;-0.83348
-0.0104060000000000;-49.4616;-0.83248
-0.0103935000000000;-49.4616;-0.83148
-0.0103810000000000;-49.4616;-0.83048
-0.0103685000000000;-49.4617;-0.82948
-0.0103560000000000;-49.4617;-0.82848
-0.0103435000000000;-49.4617;-0.82748
-0.0103310000000000;-49.4618;-0.82648
-0.0103185000000000;-49.4618;-0.82548
-0.0103060000000000;-49.4618;-0.82448
-0.0102935000000000;-49.4618;-0.82348
-0.0102810000000000;-49.4619;-0.82248
-0.0102685000000000;-49.4619;-0.82148
-0.0102560000000000;-49.4619;-0.82048
-0.0102435000000000;-49.462;-0.81948
-0.0102310000000000;-49.462;-0.81848
-0.0102185000000000;-49.462;-0.81748
-0.0102060000000000;-49.4621;-0.81648
-0.0101935000000000;-49.4621;-0.81548
-0.0101810000000000;-49.4621;-0.81448
-0.0101685000000000;-49.4622;-0.81348
-0.0101560000000000;-49.4622;-0.81248
-0.0101435000000000;-49.4622;-0.81148
-0.0101310000000000;-49.4623;-0.81048
-0.0101185000000000;-49.4623;-0.80948
-0.0101060000000000;-49.4623;-0.80848
-0.0100935000000000;-49.4624;-0.80748
-0.0100810000000000;-49.4624;-0.80648
-0.0100685000000000;-49.4624;-0.80548
-0.0100560000000000;-49.4625;-0.80448
-0.0100435000000000;-49.4625;-0.80348
-0.0100310000000000;-49.4625;-0.80248
-0.0100185000000000;-49.4626;-0.80148
-0.0100060000000000;-49.4626;-0.80048
-0.00999350000000000;-49.4626;-0.79948
-0.00998100000000000;-49.4627;-0.79848
-0.00996850000000000;-49.4627;-0.79748
-0.00995600000000000;-49.4627;-0.79648
-0.00994350000000000;-49.4627;-0.79548
-0.00993100000000000;-49.4628;-0.79448
-0.00991850000000000;-49.4628;-0.79348
-0.00990600000000000;-49.4628;-0.79248
-0.00989350000000000;-49.4629;-0.79148
-0.00988100000000000;-49.4629;-0.79048
-0.00986850000000000;-49.4629;-0.78948
-0.00985600000000000;-49.463;-0.78848
-0.00984350000000000;-49.463;-0.78748
-0.00983100000000000;-49.463;-0.78648
-0.00981850000000000;-49.4631;-0.78548
-0.00980600000000000;-49.4631;-0.78448
-0.00979350000000000;-49.4631;-0.78348
-0.00978100000000000;-49.4632;-0.78248
-0.00976850000000000;-49.4632;-0.78148
-0.00975600000000000;-49.4632;-0.78048
-0.00974350000000000;-49.4633;-0.77948
-0.00973100000000000;-49.4633;-0.77848
-0.00971850000000000;-49.4633;-0.77748
-0.00970600000000000;-49.4634;-0.77648
-0.00969350000000000;-49.4634;-0.77548
-0.00968100000000000;-49.4634;-0.77448
-0.00966850000000000;-49.4635;-0.77348
-0.00965600000000000;-49.4635;-0.77248
-0.00964350000000000;-49.4635;-0.77148
-0.00963100000000000;-49.4635;-0.77048
-0.00961850000000000;-49.4636;-0.76948
-0.00960600000000000;-49.4636;-0.76848
-0.00959350000000000;-49.4636;-0.76748
-0.00958100000000000;-49.4637;-0.76648
-0.00956850000000000;-49.4637;-0.76548
-0.00955600000000000;-49.4637;-0.76448
-0.00954350000000000;-49.4638;-0.76348
-0.00953100000000000;-49.4638;-0.76248
-0.00951850000000000;-49.4638;-0.76148
-0.00950600000000000;-49.4639;-0.76048
-0.00949350000000000;-49.4639;-0.75948
-0.00948100000000000;-49.4639;-0.75848
-0.00946850000000000;-49.464;-0.75748
-0.00945600000000000;-49.464;-0.75648
-0.00944350000000000;-49.464;-0.75548
-0.00943100000000000;-49.4641;-0.75448
-0.00941850000000000;-49.4641;-0.75348
-0.00940600000000000;-49.4641;-0.75248
-0.00939350000000000;-49.4642;-0.75148
-0.00938100000000000;-49.4642;-0.75048
-0.00936850000000000;-49.4642;-0.74948
-0.00935600000000000;-49.4643;-0.74848
-0.00934350000000000;-49.4643;-0.74748
-0.00933100000000000;-49.4643;-0.74648
-0.00931850000000000;-49.4643;-0.74548
-0.00930600000000000;-49.4644;-0.74448
-0.00929350000000000;-49.4644;-0.74348
-0.00928100000000000;-49.4644;-0.74248
-0.00926850000000000;-49.4645;-0.74148
-0.00925600000000000;-49.4645;-0.74048
-0.00924350000000000;-49.4645;-0.73948
-0.00923100000000000;-49.4646;-0.73848
-0.00921850000000000;-49.4646;-0.73748
-0.00920600000000000;-49.4646;-0.73648
-0.00919350000000000;-49.4647;-0.73548
-0.00918100000000000;-49.4647;-0.73448
-0.00916850000000000;-49.4647;-0.73348
-0.00915600000000000;-49.4648;-0.73248
-0.00914350000000000;-49.4648;-0.73148
-0.00913100000000000;-49.4648;-0.73048
-0.00911850000000000;-49.4649;-0.72948
-0.00910600000000000;-49.4649;-0.72848
-0.00909350000000000;-49.4649;-0.72748
-0.00908100000000000;-49.465;-0.72648
-0.00906850000000000;-49.465;-0.72548
-0.00905600000000000;-49.465;-0.72448
-0.00904350000000000;-49.4651;-0.72348
-0.00903100000000000;-49.4651;-0.72248
-0.00901850000000000;-49.4651;-0.72148
-0.00900600000000000;-49.4652;-0.72048
-0.00899350000000000;-49.4652;-0.71948
-0.00898100000000000;-49.4652;-0.71848
-0.00896850000000000;-49.4652;-0.71748
-0.00895600000000000;-49.4653;-0.71648
-0.00894350000000000;-49.4653;-0.71548
-0.00893100000000000;-49.4653;-0.71448
-0.00891850000000000;-49.4654;-0.71348
-0.00890600000000000;-49.4654;-0.71248
-0.00889350000000000;-49.4654;-0.71148
-0.00888100000000000;-49.4655;-0.71048
-0.00886850000000000;-49.4655;-0.70948
-0.00885600000000000;-49.4655;-0.70848
-0.00884350000000000;-49.4656;-0.70748
-0.00883100000000000;-49.4656;-0.70648
-0.00881850000000000;-49.4656;-0.70548
-0.00880600000000000;-49.4657;-0.70448
-0.00879350000000000;-49.4657;-0.70348
-0.00878100000000000;-49.4657;-0.70248
-0.00876850000000000;-49.4658;-0.70148
-0.00875600000000000;-49.4658;-0.70048
-0.00874350000000000;-49.4658;-0.69948
-0.00873100000000000;-49.4659;-0.69848
-0.00871850000000000;-49.4659;-0.69748
-0.00870600000000000;-49.4659;-0.69648
-0.00869350000000000;-49.466;-0.69548
-0.00868100000000000;-49.466;-0.69448
-0.00866850000000000;-49.466;-0.69348
-0.00865600000000000;-49.466;-0.69248
-0.00864350000000000;-49.4661;-0.69148
-0.00863100000000000;-49.4661;-0.69048
-0.00861850000000000;-49.4661;-0.68948
-0.00860600000000000;-49.4662;-0.68848
-0.00859350000000000;-49.4662;-0.68748
-0.00858100000000000;-49.4662;-0.68648
-0.00856850000000000;-49.4663;-0.68548
-0.00855600000000000;-49.4663;-0.68448
-0.00854350000000000;-49.4663;-0.68348
-0.00853100000000000;-49.4664;-0.68248
-0.00851850000000000;-49.4664;-0.68148
-0.00850600000000000;-49.4664;-0.68048
-0.00849350000000000;-49.4665;-0.67948
-0.00848100000000000;-49.4665;-0.67848
-0.00846850000000000;-49.4665;-0.67748
-0.00845600000000000;-49.4666;-0.67648
-0.00844350000000000;-49.4666;-0.67548
-0.00843100000000000;-49.4666;-0.67448
-0.00841850000000000;-49.4667;-0.67348
-0.00840600000000000;-49.4667;-0.67248
-0.00839350000000000;-49.4667;-0.67148
-0.00838100000000000;-49.4668;-0.67048
-0.00836850000000000;-49.4668;-0.66948
-0.00835600000000000;-49.4668;-0.66848
-0.00834350000000000;-49.4668;-0.66748
-0.00833100000000000;-49.4669;-0.66648
-0.00831850000000000;-49.4669;-0.66548
-0.00830600000000000;-49.4669;-0.66448
-0.00829350000000000;-49.467;-0.66348
-0.00828100000000000;-49.467;-0.66248
-0.00826850000000000;-49.467;-0.66148
-0.00825600000000000;-49.4671;-0.66048
-0.00824350000000000;-49.4671;-0.65948
-0.00823100000000000;-49.4671;-0.65848
-0.00821850000000000;-49.4672;-0.65748
-0.00820600000000000;-49.4672;-0.65648
-0.00819350000000000;-49.4672;-0.65548
-0.00818100000000000;-49.4673;-0.65448
-0.00816850000000000;-49.4673;-0.65348
-0.00815600000000000;-49.4673;-0.65248
-0.00814350000000000;-49.4674;-0.65148
-0.00813100000000000;-49.4674;-0.65048
-0.00811850000000000;-49.4674;-0.64948
-0.00810600000000000;-49.4675;-0.64848
-0.00809350000000000;-49.4675;-0.64748
-0.00808100000000000;-49.4675;-0.64648
-0.00806850000000000;-49.4676;-0.64548
-0.00805600000000000;-49.4676;-0.64448
-0.00804350000000000;-49.4676;-0.64348
-0.00803100000000000;-49.4677;-0.64248
-0.00801850000000000;-49.4677;-0.64148
-0.00800600000000000;-49.4677;-0.64048
-0.00799350000000000;-49.4677;-0.63948
-0.00798100000000000;-49.4678;-0.63848
-0.00796850000000000;-49.4678;-0.63748
-0.00795600000000000;-49.4678;-0.63648
-0.00794350000000000;-49.4679;-0.63548
-0.00793100000000000;-49.4679;-0.63448
-0.00791850000000000;-49.4679;-0.63348
-0.00790600000000000;-49.468;-0.63248
-0.00789350000000000;-49.468;-0.63148
-0.00788100000000000;-49.468;-0.63048
-0.00786850000000000;-49.4681;-0.62948
-0.00785600000000000;-49.4681;-0.62848
-0.00784350000000000;-49.4681;-0.62748
-0.00783100000000000;-49.4682;-0.62648
-0.00781850000000000;-49.4682;-0.62548
-0.00780600000000000;-49.4682;-0.62448
-0.00779350000000000;-49.4683;-0.62348
-0.00778100000000000;-49.4683;-0.62248
-0.00776850000000000;-49.4683;-0.62148
-0.00775600000000000;-49.4684;-0.62048
-0.00774350000000000;-49.4684;-0.61948
-0.00773100000000000;-49.4684;-0.61848
-0.00771850000000000;-49.4685;-0.61748
-0.00770600000000000;-49.4685;-0.61648
-0.00769350000000000;-49.4685;-0.61548
-0.00768100000000000;-49.4685;-0.61448
-0.00766850000000000;-49.4686;-0.61348
-0.00765600000000000;-49.4686;-0.61248
-0.00764350000000000;-49.4686;-0.61148
-0.00763100000000000;-49.4687;-0.61048
-0.00761850000000000;-49.4687;-0.60948
-0.00760600000000000;-49.4687;-0.60848
-0.00759350000000000;-49.4688;-0.60748
-0.00758100000000000;-49.4688;-0.60648
-0.00756850000000000;-49.4688;-0.60548
-0.00755600000000000;-49.4689;-0.60448
-0.00754350000000000;-49.4689;-0.60348
-0.00753100000000000;-49.4689;-0.60248
-0.00751850000000000;-49.469;-0.60148
